Date,AAPL,ADBE,AMD,AMZN,BA,BABA,BP,BRK-B,CAT,CRWD,CSCO,CVX,DIS,DOCU,GE,GOOGL,GS,IBM,INTC,JNJ,JPM,KO,LMT,LYFT,MA,MCD,META,MMM,MRNA,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PYPL,SHOP,SPGI,T,TSLA,TSM,TWLO,UBER,UNH,V,WMT,XOM,ZM
2020-01-16,76.1346435546875,345.3800048828125,49.77000045776367,93.89700317382812,330.036376953125,212.67469787597656,28.392099380493164,229.72999572753906,130.90196228027344,62.2400016784668,41.46720504760742,90.44283294677734,142.7404022216797,73.08000183105469,57.53117752075195,72.07574462890625,217.6096649169922,102.4662857055664,52.6255989074707,125.96849060058594,117.6348648071289,47.96449279785156,364.5105895996094,46.83000183105469,310.51080322265625,184.6221160888672,220.55999755859375,121.88113403320312,21.010000228881836,158.07061767578125,338.6199951171875,95.9613265991211,6.196268558502197,51.12291717529297,118.55619049072266,29.516082763671875,115.4000015258789,45.130001068115234,284.24212646484375,19.336645126342773,34.232666015625,52.93272399902344,119.58000183105469,34.68000030517578,276.2808532714844,192.9896697998047,35.57497787475586,52.54301834106445,76.11000061035156
2020-01-17,76.97753143310547,349.739990234375,50.93000030517578,93.23600006103516,322.2328186035156,215.98912048339844,28.340923309326172,230.1999969482422,131.73989868164062,63.45000076293945,41.44186019897461,89.4292221069336,141.96336364746094,72.52999877929688,57.385414123535156,73.53498840332031,217.3831329345703,102.71136474609375,52.57268524169922,126.79293823242188,118.44908142089844,48.0657844543457,364.476318359375,46.52000045776367,313.7682189941406,185.61154174804688,220.927978515625,122.11006164550781,20.6200008392334,158.9552764892578,339.6700134277344,97.03814697265625,6.204982280731201,50.84623336791992,119.95735931396484,29.443403244018555,116.04000091552734,45.487998962402344,282.90765380859375,19.514602661132812,34.03333282470703,52.77955627441406,119.36000061035156,35.130001068115234,274.1954650878906,196.59112548828125,35.28644943237305,52.344505310058594,75.55999755859375
2020-01-21,76.45586395263672,350.0,51.04999923706055,94.5999984741211,311.5165710449219,211.07920837402344,28.011978149414062,228.6300048828125,130.0193634033203,62.2400016784668,41.25585174560547,87.67283630371094,141.20599365234375,73.12999725341797,56.656551361083984,73.67066955566406,214.10655212402344,103.35000610351562,53.41066360473633,126.87796783447266,117.28347778320312,48.25993728637695,364.89581298828125,47.97999954223633,312.0909729003906,184.8935546875,220.23178100585938,120.79035186767578,20.940000534057617,158.384521484375,338.1099853515625,97.08458709716797,6.171627044677734,50.92925262451172,120.46687316894531,29.319852828979492,116.1500015258789,46.54399871826172,282.3452453613281,19.58578872680664,36.47999954223633,52.473228454589844,119.08000183105469,37.599998474121094,276.08795166015625,199.0785369873047,35.47983169555664,51.59629440307617,76.7300033569336
2020-01-22,76.728759765625,350.05999755859375,51.43000030517578,94.37300109863281,307.17242431640625,211.1836700439453,27.690336227416992,229.5399932861328,127.14886474609375,62.56999969482422,41.484127044677734,87.35559844970703,141.64862060546875,74.4000015258789,55.24741744995117,73.75119018554688,215.28294372558594,106.85515594482422,55.3336181640625,126.0109634399414,117.14635467529297,48.631370544433594,363.41455078125,47.470001220703125,314.3983154296875,185.13876342773438,220.11245727539062,119.87456512451172,21.969999313354492,157.6234893798828,326.0,97.00102233886719,6.22564172744751,50.46809005737305,121.7576675415039,29.2108211517334,115.5,46.47600173950195,283.50811767578125,19.850183486938477,37.97066879272461,52.572330474853516,119.12000274658203,37.040000915527344,276.1430358886719,199.66436767578125,35.63637161254883,51.298545837402344,75.54000091552734
2020-01-23,77.09828186035156,351.760009765625,51.709999084472656,94.22899627685547,315.9104309082031,208.10665893554688,27.92426300048828,229.3800048828125,127.25586700439453,61.54999923706055,41.42494201660156,87.51034545898438,139.86830139160156,74.33000183105469,57.191043853759766,73.79194641113281,214.00204467773438,106.09768676757812,55.85405731201172,126.24893951416016,117.02633666992188,48.81709289550781,367.1478576660156,48.47999954223633,315.0478210449219,186.87246704101562,218.5609588623047,119.67935943603516,21.469999313354492,158.5938262939453,349.6000061035156,95.63638305664062,6.294093608856201,50.707889556884766,121.98690032958984,29.58876609802246,117.88999938964844,46.92499923706055,283.2889099121094,19.641721725463867,38.14666748046875,51.788475036621094,120.80000305175781,37.400001525878906,275.10504150390625,198.33901977539062,35.54737091064453,50.97787094116211,74.47000122070312
2020-01-24,76.87608337402344,351.3699951171875,50.349998474121094,93.08200073242188,321.1393127441406,202.997314453125,27.873083114624023,226.86000061035156,125.14314270019531,59.25,41.298126220703125,86.54315185546875,137.78305053710938,74.18000030517578,56.89950180053711,72.8714599609375,210.81265258789062,104.3822250366211,60.39681625366211,126.07049560546875,114.12080383300781,48.690460205078125,370.3331298828125,48.43000030517578,313.7778625488281,184.96363830566406,216.75088500976562,119.95541381835938,21.1200008392334,156.99566650390625,353.1600036621094,94.71733093261719,6.234850883483887,49.86859893798828,121.36701202392578,28.941904067993164,116.9800033569336,46.54800033569336,281.0393371582031,19.575618743896484,37.654666900634766,52.01372528076172,121.37999725341797,36.79999923706055,268.99578857421875,196.87925720214844,35.1053581237793,50.63430404663086,73.0
2020-01-27,74.61553955078125,346.8999938964844,49.2599983215332,91.41699981689453,314.72747802734375,195.1338348388672,27.368696212768555,222.4499969482422,120.99778747558594,58.060001373291016,40.13146209716797,85.41349029541016,133.6715850830078,72.7699966430664,55.587554931640625,71.15972900390625,207.51870727539062,102.94155883789062,57.944618225097656,126.43592834472656,113.16089630126953,48.52163314819336,370.2303466796875,47.36000061035156,306.1192932128906,183.29994201660156,213.6976318359375,118.2585678100586,22.739999771118164,154.3701934814453,342.8800048828125,93.05561828613281,5.978963851928711,48.595829010009766,120.70463562011719,29.189008712768555,115.23999786376953,45.111000061035156,279.4188232421875,19.448503494262695,37.201332092285156,49.78828811645508,120.55000305175781,36.29999923706055,260.9849548339844,193.7003631591797,35.562713623046875,49.42799377441406,70.44000244140625
2020-01-28,76.72635650634766,354.6300048828125,50.529998779296875,92.6624984741211,314.6877136230469,199.65438842773438,27.34676170349121,224.02999877929688,121.89820098876953,59.06999969482422,40.38508987426758,85.97833251953125,136.10108947753906,74.93000030517578,56.996681213378906,72.09263610839844,211.3877716064453,103.63219451904297,59.37360763549805,127.07345581054688,115.21788787841797,48.124874114990234,374.3319091796875,48.209999084472656,310.4816589355469,184.2193145751953,216.60169982910156,111.49151611328125,22.360000610351562,157.39524841308594,348.5199890136719,93.21346282958984,6.172372341156006,49.30598831176758,120.95941162109375,27.720849990844727,116.5199966430664,46.76599884033203,283.374755859375,19.616291046142578,37.793331146240234,51.43708419799805,122.76000213623047,37.0099983215332,262.6202697753906,194.81443786621094,35.78984832763672,49.35929489135742,71.51000213623047
2020-01-29,78.33242797851562,351.6600036621094,47.5099983215332,92.9000015258789,320.1153869628906,201.35433959960938,27.17131996154785,224.5,121.04238891601562,60.2599983215332,39.776397705078125,85.3980484008789,133.8289794921875,76.91999816894531,62.87614440917969,72.4007797241211,209.24407958984375,102.25093078613281,58.509159088134766,127.9574203491211,115.04645538330078,48.124874114990234,371.4805603027344,46.84000015258789,310.5302429199219,187.7655792236328,222.0120086669922,109.08099365234375,20.549999237060547,159.8494415283203,343.1600036621094,92.68427276611328,6.111887454986572,49.066200256347656,120.3564453125,27.313825607299805,116.66000366210938,47.16699981689453,283.4033203125,18.83835220336914,38.732666015625,51.52718734741211,123.80000305175781,36.9900016784668,259.8918151855469,196.74478149414062,35.57191848754883,48.9470100402832,73.58000183105469
2020-01-30,78.21892547607422,356.739990234375,48.779998779296875,93.53399658203125,321.3878173828125,198.08738708496094,27.068984985351562,227.8800048828125,120.6768798828125,62.45000076293945,39.93701934814453,86.19497680664062,135.55029296875,79.11000061035156,61.855735778808594,72.27902221679688,212.73843383789062,101.56771850585938,58.63264846801758,127.80445098876953,116.46923828125,49.686553955078125,373.2444152832031,47.790000915527344,314.543701171875,189.2891082763672,208.3867950439453,109.42437744140625,20.989999771118164,164.3584442138672,347.739990234375,91.15253448486328,6.118607044219971,49.16765594482422,122.1397933959961,27.21837615966797,117.12000274658203,47.6879997253418,285.8340148925781,19.031566619873047,42.72066879272461,50.27482223510742,124.80999755859375,36.68000030517578,258.1279602050781,199.96206665039062,35.78370666503906,49.466182708740234,74.54000091552734
2020-01-31,74.75077056884766,351.1400146484375,47.0,100.43599700927734,316.3875732421875,196.19749450683594,26.41108512878418,224.42999267578125,117.09322357177734,61.09000015258789,38.86335754394531,82.89883422851562,136.0420684814453,78.51000213623047,60.49520492553711,71.2119140625,207.17884826660156,106.73633575439453,56.39213562011719,126.5379638671875,113.44371795654297,49.29825210571289,366.5826721191406,47.47999954223633,306.2840881347656,187.35403442382812,200.808349609375,106.83199310302734,20.510000228881836,161.93275451660156,345.0899963378906,89.39801788330078,5.885124206542969,48.374473571777344,120.60272979736328,27.343198776245117,113.88999938964844,46.566001892089844,279.9907531738281,19.128177642822266,43.371334075927734,48.598995208740234,124.33999633789062,36.290000915527344,250.29168701171875,191.08811950683594,35.14219284057617,47.42767333984375,76.30000305175781
2020-02-03,74.54550170898438,358.0,48.02000045776367,100.20999908447266,314.1310119628906,202.38002014160156,25.75318145751953,223.47000122070312,115.6846923828125,61.08000183105469,39.3367805480957,82.23340606689453,139.00274658203125,80.62999725341797,59.571990966796875,73.68806457519531,208.2768096923828,108.6225814819336,56.82435989379883,127.64293670654297,114.30937194824219,49.4501953125,362.93499755859375,47.959999084472656,314.6019287109375,188.41346740722656,203.075927734375,105.4382095336914,20.3799991607666,165.88047790527344,358.0,92.15514373779297,5.982201099395752,48.96474838256836,121.0188217163086,27.541440963745117,116.51000213623047,46.93899917602539,281.840087890625,18.79259490966797,52.0,49.34680938720703,128.17999267578125,37.59000015258789,251.7340087890625,192.855224609375,35.07466506958008,46.366424560546875,87.66000366210938
2020-02-04,77.00650787353516,366.739990234375,49.45000076293945,102.4834976196289,316.0595397949219,211.66802978515625,26.68155288696289,225.0800018310547,119.01878356933594,63.55500030517578,40.25828170776367,82.67445373535156,142.3568115234375,82.0199966430664,61.126869201660156,71.83965301513672,210.83006286621094,110.73161315917969,57.741729736328125,128.85842895507812,115.95497131347656,49.66967010498047,368.8603515625,50.0,319.0612487792969,187.9231414794922,208.6851348876953,105.87586975097656,20.8700008392334,171.3406524658203,369.010009765625,94.11392211914062,6.151464462280273,49.8409309387207,121.62178802490234,27.673608779907227,120.08000183105469,48.54600143432617,283.9848327636719,19.13326072692871,59.137332916259766,51.82450866699219,131.89999389648438,38.529998779296875,257.9992980957031,195.49627685546875,35.38161087036133,45.786190032958984,85.79000091552734
2020-02-05,77.63445281982422,365.54998779296875,49.84000015258789,101.99349975585938,327.6008605957031,209.141845703125,27.536823272705078,228.64999389648438,122.5221939086914,61.814998626708984,40.9599609375,85.32837677001953,139.05191040039062,80.73999786376953,62.48741149902344,71.87146759033203,212.88661193847656,116.09329986572266,59.40006637573242,130.889892578125,117.92626953125,49.6781120300293,372.636474609375,48.060001373291016,318.2857360839844,187.7042999267578,208.96360778808594,109.30316162109375,20.049999237060547,171.13140869140625,369.6700134277344,93.33415222167969,6.241820335388184,50.48653793334961,122.53890991210938,28.02604103088379,119.72000122070312,47.555999755859375,280.9822082519531,19.22478675842285,48.97999954223633,52.184906005859375,127.1500015258789,36.810001373291016,271.6783447265625,194.77601623535156,35.854312896728516,47.893394470214844,86.98999786376953
2020-02-06,78.54254150390625,367.4599914550781,49.31999969482422,102.5114974975586,339.4106140136719,209.78762817382812,26.95933723449707,229.61000061035156,122.3528060913086,62.189998626708984,41.162864685058594,84.7171401977539,140.36009216308594,81.44000244140625,62.92471694946289,73.3585433959961,210.72547912597656,116.41263580322266,59.470970153808594,130.4989013671875,117.94342041015625,49.796302795410156,375.87310791015625,47.41999816894531,319.2357482910156,186.390869140625,209.69956970214844,109.68025207519531,19.8799991607666,174.67959594726562,366.95001220703125,93.08348846435547,6.328691005706787,50.458866119384766,122.56438446044922,28.09212303161621,119.88999938964844,47.29800033569336,281.6971130371094,19.54511070251465,49.930667877197266,52.27500534057617,117.87000274658203,37.09000015258789,268.67425537109375,194.9969024658203,35.700828552246094,47.24443817138672,87.26000213623047
2020-02-07,77.47491455078125,366.0899963378906,49.72999954223633,103.96399688720703,334.75830078125,205.637451171875,26.586524963378906,227.3800048828125,118.89393615722656,62.09000015258789,40.55416488647461,84.29158782958984,138.70765686035156,83.16000366210938,62.34164047241211,73.51461029052734,207.3966522216797,115.114501953125,58.52248764038086,129.10491943359375,117.56629943847656,49.965118408203125,376.04443359375,49.91999816894531,317.0060729980469,185.28762817382812,211.1715087890625,107.78816223144531,23.239999771118164,174.92691040039062,366.7699890136719,92.31295776367188,6.262482166290283,50.46809005737305,123.44754028320312,27.93793296813965,118.87999725341797,47.86899948120117,281.65887451171875,19.550193786621094,49.871334075927734,50.63521194458008,122.20999908447266,40.630001068115234,265.69775390625,194.70877075195312,35.74380874633789,46.93141174316406,88.63999938964844
2020-02-10,77.8428955078125,370.0,52.2599983215332,106.69550323486328,342.6314697265625,204.9156951904297,26.454938888549805,227.11000061035156,119.7408676147461,63.29999923706055,41.315040588378906,84.94926452636719,140.25189208984375,84.61000061035156,62.73036575317383,74.9832992553711,206.8389892578125,115.87987518310547,58.85047149658203,129.07943725585938,118.05485534667969,50.437843322753906,376.5495910644531,53.720001220703125,320.185791015625,186.68856811523438,211.89749145507812,107.83528137207031,23.649999618530273,179.50245666503906,371.07000732421875,92.85138702392578,6.545746803283691,50.71711730957031,123.69381713867188,27.76171875,120.05999755859375,49.16899871826172,282.6884765625,19.494260787963867,51.41866683959961,51.374019622802734,125.70999908447266,40.0099983215332,263.6859130859375,197.83001708984375,35.37546920776367,46.435760498046875,89.66999816894531
2020-02-11,77.37325286865234,369.2799987792969,53.79999923706055,107.54000091552734,342.3829345703125,206.28326416015625,26.71810531616211,227.3300018310547,121.40788269042969,65.19000244140625,41.53484344482422,86.04796600341797,138.69781494140625,85.33000183105469,62.43881607055664,75.05288696289062,206.0547332763672,115.16702270507812,59.7546501159668,129.18992614746094,118.2776870727539,50.30278778076172,376.6266784667969,53.939998626708984,320.8062744140625,188.89508056640625,206.05955505371094,109.38397216796875,21.350000381469727,175.4500732421875,373.69000244140625,92.85138702392578,6.668213844299316,50.864681243896484,124.05047607421875,27.967302322387695,118.83999633789062,49.275001525878906,280.362548828125,19.407827377319336,51.62533187866211,52.85163497924805,125.41000366210938,41.27000045776367,267.14013671875,195.86123657226562,35.4215202331543,46.87720489501953,88.68000030517578
2020-02-12,79.21067810058594,374.2900085449219,53.88999938964844,108.0,345.39501953125,213.02609252929688,27.17131996154785,227.44000244140625,124.43883514404297,65.08000183105469,42.2111701965332,86.69017791748047,139.52403259277344,87.33000183105469,63.94514465332031,75.47883605957031,207.963134765625,116.54021453857422,59.79896545410156,128.42491149902344,118.2776870727539,50.15082931518555,373.8438415527344,48.459999084472656,323.9472351074219,190.40994262695312,209.61007690429688,110.29296875,19.010000228881836,175.70693969726562,380.010009765625,95.61783599853516,6.783958911895752,51.39960861206055,124.05047607421875,27.710323333740234,118.55999755859375,53.125,289.6183776855469,19.341726303100586,51.15266799926758,53.7255859375,125.91999816894531,41.25,278.79803466796875,199.22259521484375,35.559654235839844,47.450286865234375,88.27999877929688
2020-02-13,78.64661407470703,374.8399963378906,54.529998779296875,107.49349975585938,342.82000732421875,209.27479553222656,26.903635025024414,226.47000122070312,124.55472564697266,65.30999755859375,40.00465774536133,86.39616394042969,138.58961486816406,88.02999877929688,62.87614440917969,75.21839904785156,207.70169067382812,115.7898178100586,59.7812385559082,127.57494354248047,118.17483520507812,50.31966781616211,372.2168884277344,47.029998779296875,325.5758361816406,190.3748779296875,211.97708129882812,108.54680633544922,19.045000076293945,174.75567626953125,381.3999938964844,95.9613265991211,6.7401509284973145,51.01225662231445,124.38167572021484,27.115585327148438,120.51000213623047,53.297000885009766,287.25433349609375,19.4790096282959,53.599998474121094,53.455284118652344,128.6699981689453,40.09000015258789,277.6221923828125,199.47267150878906,36.04767990112305,47.18697738647461,89.86000061035156
2020-02-14,78.66600799560547,379.6700134277344,55.310001373291016,106.74349975585938,340.489990234375,208.58152770996094,26.769779205322266,226.8000030517578,123.01249694824219,64.8499984741211,39.708763122558594,86.16915130615234,137.2519073486328,89.41000366210938,62.34164047241211,75.48379516601562,206.59500122070312,113.08097076416016,59.63054275512695,127.60892486572266,117.81487274169922,50.60667037963867,374.9142150878906,44.689998626708984,330.5296936035156,190.0859375,213.01141357421875,109.3961410522461,19.0,176.31578063964844,380.3999938964844,96.11912536621094,7.2133402824401855,51.15981674194336,124.82325744628906,26.807205200195312,122.98999786376953,53.12200164794922,293.2596740722656,19.448503494262695,53.33533477783203,52.428165435791016,127.73999786376953,39.65999984741211,274.4801940917969,202.25218200683594,36.18580627441406,46.97012710571289,90.94999694824219
2020-02-18,77.2255630493164,378.8500061035156,56.88999938964844,107.78350067138672,338.8800048828125,209.4267578125,26.836711883544922,226.77000427246094,121.75556945800781,66.04000091552734,39.387516021728516,86.29438781738281,136.8584747314453,90.76000213623047,61.95292282104492,75.51908874511719,203.22264099121094,113.38111877441406,58.62887191772461,126.7674560546875,116.25495910644531,50.25212478637695,372.9447326660156,45.099998474121094,330.81085205078125,189.26287841796875,216.61166381835938,107.94891357421875,18.90999984741211,178.10414123535156,387.7799987792969,94.68948364257812,7.382104396820068,51.14137268066406,123.64286041259766,26.667686462402344,122.2699966430664,53.64099884033203,292.3922119140625,19.453588485717773,57.22666549682617,50.61719512939453,128.13999938964844,40.18000030517578,277.56707763671875,203.12738037109375,36.71989440917969,46.373809814453125,96.38999938964844
2020-02-19,78.34403991699219,383.2799987792969,58.900001525878906,108.51100158691406,338.29998779296875,210.9652557373047,26.955678939819336,229.24000549316406,122.00517272949219,66.02999877929688,39.13388442993164,86.68577575683594,138.98306274414062,91.48999786376953,61.27265167236328,75.7889633178711,206.81283569335938,113.2010498046875,59.488712310791016,126.59745025634766,117.84056854248047,50.4547233581543,372.02850341796875,46.2400016784668,334.0293273925781,188.80752563476562,216.30335998535156,108.26146697998047,18.920000076293945,178.63827514648438,386.19000244140625,95.11651611328125,7.833390235900879,51.13214874267578,123.58340454101562,26.60161590576172,123.91000366210938,54.32099914550781,296.60552978515625,19.54511070251465,61.16133117675781,51.932621002197266,128.05999755859375,41.04999923706055,280.479248046875,205.15673828125,36.12135696411133,46.73005294799805,103.93000030517578
2020-02-20,77.54029083251953,378.9599914550781,57.27000045776367,107.65499877929688,336.2799987792969,207.0714874267578,26.754905700683594,228.1699981689453,122.06755065917969,63.380001068115234,39.60731506347656,85.95780181884766,138.06829833984375,90.30999755859375,60.8839225769043,75.3973159790039,202.8043212890625,113.47119140625,58.01721954345703,126.11298370361328,117.84056854248047,50.41252136230469,364.74176025390625,45.470001220703125,333.9227294921875,188.32595825195312,213.40924072265625,107.73149871826172,18.540000915527344,175.91026306152344,386.0,95.1814956665039,7.6840410232543945,51.19670104980469,123.26923370361328,26.322601318359375,122.43000030517578,53.55799865722656,289.2180480957031,19.63155174255371,59.96066665649414,50.88748550415039,126.70999908447266,40.91999816894531,277.5578918457031,203.3678436279297,36.124427795410156,46.35832214355469,105.29000091552734
